Heading,Link,Summary,Date
BML Munjal University rolls out risk management as part of MBA curriculum in current academic year,http://economictimes.indiatimes.com/industry/services/education/bml-munjal-university-rolls-out-risk-management-as-part-of-mba-curriculum-in-current-academic-year/articleshow/49802451.cms,"The premise of ‘analyzing and mitigating risk’ is divided into 'management and finance', 'potential of a manager' and 'skill development'.","Nov 16, 2015, 04:09 PM IST"
India's first gender university to come up in Kerala,http://economictimes.indiatimes.com/industry/services/education/indias-first-gender-university-to-come-up-in-kerala/articleshow/49768403.cms,"Kerala government is getting ready to set up a first-of-its-kind university in the country, exclusively for research-oriented studies related to gender.","Nov 13, 2015, 03:48 PM IST"
Union Minister Radha Mohan Singh lays foundation stone for agriculture university in Andhra Pradesh,http://economictimes.indiatimes.com/industry/services/education/union-minister-radha-mohan-singh-lays-foundation-stone-for-agriculture-university-in-andhra-pradesh/articleshow/49803068.cms,The institute is being established at Lam village in Guntur district with Centre's support as the new AP does not have an agri university of its own.,"Nov 16, 2015, 04:54 PM IST"
"UGC asks 10 institutes including NMIMS, TIFR and BITS Pilani to shut off-campus centres",http://economictimes.indiatimes.com/industry/services/education/ugc-asks-10-institutes-including-nmims-tifr-and-bits-pilani-to-shut-off-campus-centres/articleshow/49795186.cms,"UGC  has directed ten institutions to immediately shut down their off-campus centres, saying these are 'unauthorised' and have been set up against the rules.","Nov 16, 2015, 11:49 AM IST"
StanChart launches Standard Chartered - Chevening Financial Services Leadership Programme for India,http://economictimes.indiatimes.com/industry/services/education/stanchart-launches-standard-chartered-chevening-financial-services-leadership-programme-for-india/articleshow/49772401.cms,"British lender Standard Chartered, has created the ""Standard Chartered - Chevening Financial Services Leadership Programme for India"".","Nov 13, 2015, 09:28 PM IST"
IIT students plan cycle-sharing system for on-campus transport,http://economictimes.indiatimes.com/industry/services/education/iit-students-plan-cycle-sharing-system-for-on-campus-transport/articleshow/49798646.cms,"Using a newly-developed software and bicycles abandoned by generations of alumni at the hostels, the students will solve the problem of on-campus transport.","Nov 16, 2015, 11:22 AM IST"
"Homeschooling: Good, bad or ugly?",http://economictimes.indiatimes.com/industry/services/education/homeschooling-good-bad-or-ugly/articleshow/49765375.cms,"While the numbers of those attending formal schools is higher, there is a growing community of parents who are homeschooling their kids.","Nov 13, 2015, 11:02 AM IST"
"No empirical proof to show homeschool is bad, after all",http://economictimes.indiatimes.com/industry/services/education/no-empirical-proof-to-show-homeschool-is-bad-after-all/articleshow/49765339.cms,Raymond Moore and John Holt were the pioneers of the American homeschooling movement in the 1960s.,"Nov 13, 2015, 10:58 AM IST"
Higher educational institutes should connect with culture: Karan Singh,http://economictimes.indiatimes.com/industry/services/education/higher-educational-institutes-should-connect-with-culture-karan-singh/articleshow/49789492.cms,"Delivering the Annual Lecture at NIIT University, he said, ""Higher education should have a deep connect with our culture, tradition and environment.""","Nov 15, 2015, 12:54 PM IST"
Committee recommends major changes in IIT entrance examination,http://economictimes.indiatimes.com/industry/services/education/committee-recommends-major-changes-in-iit-entrance-examination/articleshow/49702127.cms,A Committee constituted by the IIT council has recommended major changes in entrance examination structure including setting up of a National Testing Service.,"Nov 7, 2015, 06:01 PM IST"
Delhi University's Gyanodaya Express to be given a red signal?,http://economictimes.indiatimes.com/industry/services/education/delhi-universitys-gyanodaya-express-to-be-given-a-red-signal/articleshow/49708712.cms,DU's college on wheels project - Gyanodaya Express - might be discontinued this year with the varsity still exploring funding options.,"Nov 8, 2015, 09:55 AM IST"
"New IIT-JEE format mooted, stress on innovative thinking",http://economictimes.indiatimes.com/industry/services/education/new-iit-jee-format-mooted-stress-on-innovative-thinking/articleshow/49709097.cms,"The Committee of Eminent Persons, headed by IIT Bombay ex-director Ashok Misra, has recommended starting a National Testing Service (NTS) by early 2016.","Nov 8, 2015, 10:40 AM IST"
Azim Premji Foundation bats for mother tongue as primary education medium,http://economictimes.indiatimes.com/industry/services/education/azim-premji-foundation-bats-for-mother-tongue-as-primary-education-medium/articleshow/49720012.cms,Azim Premji Foundation has joined a growing chorus of voices that want the mother tongue to be the medium of instruction in elementary education.,"Nov 9, 2015, 10:55 AM IST"
Shahrukh Khan to address IIM Bangalore's alumni leadership conclave,http://economictimes.indiatimes.com/industry/services/education/shahrukh-khan-to-address-iim-bangalores-alumni-leadership-conclave/articleshow/49688151.cms,"Shahrukh Khan will deliver a keynote address at IIM Bangalore Alumni Association's first-ever Alumni Leadership Conclave, to be held in Bengaluru in December.","Nov 6, 2015, 04:02 PM IST"
"HRD ministry launches several mobile apps, web-based platforms",http://economictimes.indiatimes.com/industry/services/education/hrd-ministry-launches-several-mobile-apps-web-based-platforms/articleshow/49700509.cms,"HRD minister Smriti Irani said through mobile apps and website 'E-pathshala' students, parents and teachers can access study material online.","Nov 7, 2015, 03:14 PM IST"
India must emerge as higher education destination: President Pranab Mukherjee,http://economictimes.indiatimes.com/industry/services/education/india-must-emerge-as-higher-education-destination-president-pranab-mukherjee/articleshow/49701539.cms,The President urged for  segregation of initiatives which do not require funds and are within the control of institutions from the ones which need additional funding.,"Nov 7, 2015, 04:57 PM IST"
"JEE Advanced Examination to be held on May 22, 2016",http://economictimes.indiatimes.com/industry/services/education/jee-advanced-examination-to-be-held-on-may-22-2016/articleshow/49703911.cms,"The date for JEE Advanced 2016 examination has been finalised as 22 May 2016. This time, additional 50,000 students will be able to sit for the JEE Advanced examination.","Nov 7, 2015, 08:51 PM IST"
"No coordination between varsities, industry on research: SK Sopory, JNU Vice Chancellor",http://economictimes.indiatimes.com/industry/services/education/no-coordination-between-varsities-industry-on-research-sk-sopory-jnu-vice-chancellor/articleshow/49674527.cms,SK Sopory said that there is a rueful absence of coordination between universities and industry in research that is relevant for driving innovation.,"Nov 5, 2015, 05:04 PM IST"
HRD Min to launch smart apps to make education available on the go,http://economictimes.indiatimes.com/industry/services/education/hrd-min-to-launch-smart-apps-to-make-education-available-on-the-go/articleshow/49694440.cms,The Human Resource Development (HRD) Ministry will launch smart apps to make education available to more people and on the go.,"Nov 6, 2015, 11:27 PM IST"
"ISB to launch one-year programme for doctors, healthcare professionals",http://economictimes.indiatimes.com/industry/services/education/isb-to-launch-one-year-programme-for-doctors-healthcare-professionals/articleshow/49626436.cms,"ISB  with campuses in Mohali and Hyderabad, is all set to launch a healthcare management programme (HMP) for doctors and healthcare professionals.","Nov 2, 2015, 11:47 AM IST"
"As Jindal weighs options, ISEC says it's ready to ally for school of economics",http://economictimes.indiatimes.com/industry/services/education/as-jindal-weighs-options-isec-says-its-ready-to-ally-for-school-of-economics/articleshow/49625282.cms,ISEC has expressed its desire to partner with Jindal Aluminium to set up worldclass school of economics in Bengaluru.,"Nov 2, 2015, 10:30 AM IST"
Centre to fund 10 institutes for next 3-4 years to help them find a place among top 100 on global academic rankings,http://economictimes.indiatimes.com/industry/services/education/centre-to-fund-10-institutes-for-next-3-4-years-to-help-them-find-a-place-among-top-100-on-global-academic-rankings/articleshow/49590166.cms,"Some of the top ranking IITs besides the Indian Institute of Science, Bangalore are among the institutes identified so far for the fund boost.","Oct 30, 2015, 06:35 AM IST"
"IGNOU gets a Sindhi chair, to launch certificate courses soon",http://economictimes.indiatimes.com/industry/services/education/ignou-gets-a-sindhi-chair-to-launch-certificate-courses-soon/articleshow/49597797.cms,The Indira Gandhi National Open University (IGNOU) has established a Sindhi chair for promotion of research in the language and will soon be offering certificate courses.,"Oct 30, 2015, 06:12 PM IST"
Less women in B-schools: Chanda Kochhar blames focus on QA in tests,http://economictimes.indiatimes.com/industry/services/education/less-women-in-b-schools-chanda-kochhar-blames-focus-on-qa-in-tests/articleshow/49628242.cms,"Kochhar blamed excessive focus on QA in entrance tests for lower representation of girls in B-schools, and stressed on need for the exams to be ""all rounded"".","Nov 2, 2015, 02:10 PM IST"
