Heading,Link,Summary,Date
Zee Entertainment's digital arm aims Rs 250 crore revenue in FY17,http://economictimes.indiatimes.com/industry/media/entertainment/zee-entertainments-digital-arm-aims-rs-250-crore-revenue-in-fy17/articleshow/51459546.cms,Zee Entertainment Enterprises Ltd's digital arm Digital Convergence is optimistic about growth in the coming years and was eyeing Rs 250-crore revenue in FY17.,"Mar 18, 2016, 07:17 PM IST"
Shah Rukh Khan to continue as Dish TV's brand ambassador,http://economictimes.indiatimes.com/industry/media/entertainment/shah-rukh-khan-to-continue-as-dish-tvs-brand-ambassador/articleshow/51610562.cms,"The company said that as brand ambassador, Khan will continue to play a key role in brand and product communication.","Mar 30, 2016, 10:35 AM IST"
"Regional films do well at box office, while English peers stagnate, shows data from PVR, Inox Leisure",http://economictimes.indiatimes.com/industry/media/entertainment/regional-films-do-well-at-box-office-while-english-peers-stagnate-shows-data-from-pvr-inox-leisure/articleshow/51387025.cms,"Box office receipts from regional films have been increasing at a healthy clip and have surpassed that of English movies in the past four-and-a-half years, analysts’ estimates show.","Mar 14, 2016, 05:01 AM IST"
KSS may bail out cash-strapped Mahuaa Media,http://economictimes.indiatimes.com/industry/media/entertainment/kss-may-bail-out-cash-strapped-mahuaa-media/articleshow/51627016.cms,"KSS is likely to bailout cash-strapped Mahuaa Media, a source with the knowledge o the development told ET.","Mar 31, 2016, 10:44 AM IST"
Inox forays into North East with multiplex in Assam,http://economictimes.indiatimes.com/industry/media/entertainment/inox-forays-into-north-east-with-multiplex-in-assam/articleshow/50994966.cms,"Multiplex operator Inox said it has entered the North East with the launch of a property in Jorhat, Assam.","Feb 15, 2016, 03:18 PM IST"
"Budget 2016: Rationalise taxes on media, entertainment sector, demand experts",http://economictimes.indiatimes.com/industry/media/entertainment/budget-2016-rationalise-taxes-on-media-entertainment-sector-demand-experts/articleshow/51176539.cms,"Budget 2016 should rationalise entertainment tax, exempt newsprint from VAT and end double taxation on temporary transfer of movie rights to television channels.","Feb 28, 2016, 01:08 PM IST"
Cable companies' trade receivables rise in the past three and a half years,http://economictimes.indiatimes.com/industry/media/entertainment/cable-companies-trade-receivables-rise-in-the-past-three-and-a-half-years/articleshow/51141489.cms,"For the half year period of FY16, Den Networks, Hathway Cable & Datacom and Siti Cable have trade receivables in the range of Rs400-550 crore due to them.","Feb 25, 2016, 06:04 PM IST"
Lukup Media launches dual-play services,http://economictimes.indiatimes.com/industry/media/entertainment/lukup-media-launches-dual-play-services/articleshow/51022567.cms,"Converged TV and Internet access provider Lukup Media today launched dual-play services in select areas of Mumbai, Hyderabad, Pune and Bengaluru.","Feb 17, 2016, 01:13 PM IST"
Viacom to launch Hindi movie channel,http://economictimes.indiatimes.com/industry/media/entertainment/viacom-to-launch-hindi-movie-channel/articleshow/51114530.cms,"Network 18 Group will launch Hindi movie channel Rishtey CINEPLEX in the first quarter of the next financial year, said Sudhanshu Vats, group CEO at Viacom18.","Feb 24, 2016, 03:09 AM IST"
Show cause notice issued to two community radio channels,http://economictimes.indiatimes.com/industry/media/entertainment/show-cause-notice-issued-to-two-community-radio-channels/articleshow/51207627.cms,"According to Minister's reply, the content of the programmes broadcast by these Community Radio stations was found to be in violation of GOPA.","Mar 1, 2016, 02:25 PM IST"
"Budget 2016: What are we getting in return for our taxes, asks Kareena Kapoor Khan",http://economictimes.indiatimes.com/industry/media/entertainment/budget-2016-what-are-we-getting-in-return-for-our-taxes-asks-kareena-kapoor-khan/articleshow/51202507.cms,"The budget should go towards our safety — it’s a concern. More money towards our cops, for cameras in public places, separate buses for women, she says.","Mar 1, 2016, 05:37 AM IST"
Budget 2016: No sops for media and entertainment industry,http://economictimes.indiatimes.com/industry/media/entertainment/budget-2016-no-sops-for-media-and-entertainment-industry/articleshow/51194749.cms,"Arun Jaitley, who also holds cabinet charge Information & Broadcasting Ministry, has once again left the media and entertainment (M&E) industry neglected.","Feb 29, 2016, 05:11 PM IST"
Discovery Networks Asia-Pacific head Rahul Johri resigns,http://economictimes.indiatimes.com/industry/media/entertainment/discovery-networks-asia-pacific-head-rahul-johri-resigns/articleshow/51120861.cms,"""In the interim period, Arthur Bastings will additionally manage the South Asia business and day-to-day affairs from India,"" DNAP said in a statement.","Feb 24, 2016, 01:55 PM IST"
CMI acquires General Cables Energy,http://economictimes.indiatimes.com/industry/media/entertainment/cmi-acquires-general-cables-energy/articleshow/51220418.cms,"Cable manufacturing company CMI completed the acquisition of General Cables Energy (GCE), a fully-owned subsidiary of General Cable Corporation (GCC).","Mar 2, 2016, 11:03 AM IST"
"Reliance Entertainment, Neeraj Pandey form film production JV",http://economictimes.indiatimes.com/industry/media/entertainment/reliance-entertainment-neeraj-pandey-form-film-production-jv/articleshow/50823380.cms,Billionaire Anil Ambani-owned Reliance Entertainment announced a joint venture with film-maker producer duo Neeraj Pandey and Shital Bhatia's Friday Filworks.,"Feb 2, 2016, 06:31 PM IST"
Star India renews exclusive broadcast rights for EPL for next three seasons,http://economictimes.indiatimes.com/industry/media/entertainment/star-india-renews-exclusive-broadcast-rights-for-epl-for-next-three-seasons/articleshow/50833837.cms,"Star India will continue to broadcast Premier League matches across India on the Star Sports channels, as well as stream on its digital platforms.","Feb 3, 2016, 01:58 PM IST"
Sony partners ESPN to launch two sports channels,http://economictimes.indiatimes.com/industry/media/entertainment/sony-partners-espn-to-launch-two-sports-channels/articleshow/50530379.cms,"The two channels, SONY ESPN and SONY ESPN HD, will go live on January 17.","Jan 11, 2016, 02:05 PM IST"
'Digitisation to boost demand for premium foreign TV content',http://economictimes.indiatimes.com/industry/media/entertainment/digitisation-to-boost-demand-for-premium-foreign-tv-content/articleshow/50793807.cms,"It notes that with increasing viewership and variety of content available, there is a significant rise in number of English entertainment channels.","Jan 31, 2016, 02:54 PM IST"
Creative Artists Agency and Kwan likely to be dissolve joint venture,http://economictimes.indiatimes.com/industry/media/entertainment/creative-artists-agency-and-kwan-likely-to-be-dissolve-joint-venture/articleshow/50539982.cms,"CAA represents global talent including Hollywood actors Brad Pitt and Tom Cruise, footballer Cristiano Ronaldo and marque properties such as FC Barcelona.","Jan 12, 2016, 04:00 AM IST"
Amar Chitra Katha ropes in Nazara Games to develop character- based mobile games,http://economictimes.indiatimes.com/industry/media/entertainment/amar-chitra-katha-ropes-in-nazara-games-to-develop-character-based-mobile-games/articleshow/50638932.cms,ACK hopes that the characters’ emotional appeal would draw children and even give Generation X that grew up on its characters a fair chance,"Jan 19, 2016, 03:34 PM IST"
AIR launches 24 hour audio broadcast channel for classical music,http://economictimes.indiatimes.com/industry/media/entertainment/air-launches-24-hour-audio-broadcast-channel-for-classical-music/articleshow/50739347.cms,"'RAAGAM'  is in public domain round the clock with mobile app All India Radio Live available in Android, IOS and Windows from 6 PM from January 26.","Jan 27, 2016, 12:33 PM IST"
WHO wants age-wise ratings for films with tobacco imagery,http://economictimes.indiatimes.com/industry/media/entertainment/who-wants-age-wise-ratings-for-films-with-tobacco-imagery/articleshow/50802524.cms,"WHO has asked all countries, including India, to introduce age-classified ratings for films and other entertainment programmes with tobacco imagery.","Feb 1, 2016, 11:18 AM IST"
Reliance Entertainment to co-produce Indo-French film,http://economictimes.indiatimes.com/industry/media/entertainment/reliance-entertainment-to-co-produce-indo-french-film/articleshow/50706383.cms,"The film, to be shot in the Himalayas, has been co-produced by Julie Gayet's Rouge International and Elisa Soussan's myFamily.","Jan 24, 2016, 04:34 PM IST"
Reliance Entertainment to make French movie 'nOmber One',http://economictimes.indiatimes.com/industry/media/entertainment/reliance-entertainment-to-make-french-movie-nomber-one/articleshow/50707304.cms,Anil Ambani-led Reliance Entertainment announced partnership with Julie Gayet's Rouge International and Elisa Soussan's myFamily to produce 'nOmber One'.,"Jan 24, 2016, 06:39 PM IST"
Centre picks its own panel to revamp Central Board of Film Certification,http://economictimes.indiatimes.com/industry/media/entertainment/centre-picks-its-own-panel-to-revamp-central-board-of-film-certification/articleshow/50411503.cms,"The centre is all set to revamp its much controversial CBFC with its own committee comprising veteran film makers Shyam Benegal, Rakeysh Omprakash Mehra, ad guru Piyush Pandey and film critic Bhawana Somaya.","Jan 2, 2016, 12:48 AM IST"
I&B plans National Award for most film shooting-friendly state,http://economictimes.indiatimes.com/industry/media/entertainment/ib-plans-national-award-for-most-film-shooting-friendly-state/articleshow/50424638.cms,IFFI 2015 began in Goa on November 20 but that was also the day when the children's film festival ended in Hyderabad.,"Jan 3, 2016, 11:55 AM IST"
PVR Limited to add up to 70 screens in 2016; keen on investing in South,http://economictimes.indiatimes.com/industry/media/entertainment/pvr-limited-to-add-up-to-70-screens-in-2016-keen-on-investing-in-south/articleshow/50367459.cms,"Asked if the company was planning to raise more funds in future, CEO Gautam Dutta said, it does not require to do so to fund its organic growth.","Dec 29, 2015, 04:05 PM IST"
Gamaya eyes $15 million revenue with Ramayana-inspired game,http://economictimes.indiatimes.com/industry/media/entertainment/gamaya-eyes-15-million-revenue-with-ramayana-inspired-game/articleshow/50340318.cms,"The game, which has been launched in India and the US, is available for Rs 6,249 on its portal and Amazon.in.","Dec 27, 2015, 11:29 AM IST"
Ultra acquires 80 children films' titles from CSFI,http://economictimes.indiatimes.com/industry/media/entertainment/ultra-acquires-80-children-films-titles-from-csfi/articleshow/50310813.cms,"""We had also acquired and distributed highly acclaimed film I am Kalam,"" Ultra Media and Entertainment CEO Sushilkumar Agrawal said.","Dec 24, 2015, 04:15 PM IST"
"33 requests for shooting of films, tv features received from foreign filmakers: Government",http://economictimes.indiatimes.com/industry/media/entertainment/33-requests-for-shooting-of-films-tv-features-received-from-foreign-filmakers-government/articleshow/50231143.cms,"The minister said these requests include shooting of films and TV shows, and added that government was working to promote India as a filming destination.","Dec 18, 2015, 02:03 PM IST"
Set-top boxes to become cheaper with indigenous solution,http://economictimes.indiatimes.com/industry/media/entertainment/set-top-boxes-to-become-cheaper-with-indigenous-solution/articleshow/50424866.cms,"Domestic CAS licences will be provided for around Rs 32 or $0.5, compared to the current market cost of $2-3 per licence.","Jan 3, 2016, 12:22 PM IST"
"Anil Ambani, Steven Spielberg join hands to form Amblin Partners",http://economictimes.indiatimes.com/industry/media/entertainment/anil-ambani-steven-spielberg-join-hands-to-form-amblin-partners/articleshow/50216370.cms,"Participant Media led by Jeff Skoll and Entertainment One (eOne), a leading US-based media company, are also part of the joint venture.","Dec 17, 2015, 12:59 PM IST"
Mumbai's iconic music store Rhythm House to shut shop,http://economictimes.indiatimes.com/industry/media/entertainment/mumbais-iconic-music-store-rhythm-house-to-shut-shop/articleshow/50425881.cms,"If the music at Rhythm House could speak - from the latest rock albums, to devotional tracks and to Indian music- it would all sing a soft 'Goodbye' to the iconic store.","Jan 3, 2016, 02:31 PM IST"
Toonz Animation ties up with Gummybear International,http://economictimes.indiatimes.com/industry/media/entertainment/toonz-animation-ties-up-with-gummybear-international/articleshow/50221902.cms,"Toonz Animation, the flagship division of leading content company Toonz Entertainment, has signed a major deal with Gummybear International Inc.","Dec 17, 2015, 08:04 PM IST"
YuppTV launches on-demand movie streaming service,http://economictimes.indiatimes.com/industry/media/entertainment/yupptv-launches-on-demand-movie-streaming-service/articleshow/50011033.cms,"The service offers a library of over 5,000 movies in 12 languages across all genres, the company said in a statement.","Dec 2, 2015, 03:19 PM IST"
Centre to make film certification online: Rajyavardhan Rathore,http://economictimes.indiatimes.com/industry/media/entertainment/centre-to-make-film-certification-online-rajyavardhan-rathore/articleshow/49872935.cms,Minister of State for Information and Broadcasting Rajyavardhan Rathore said that the centre is working towards making the certification of films completely online.,"Nov 21, 2015, 06:31 PM IST"
Rajyavardhan Singh Rathore inaugurates Indian Panorama at IFFI,http://economictimes.indiatimes.com/industry/media/entertainment/rajyavardhan-singh-rathore-inaugurates-indian-panorama-at-iffi/articleshow/49871260.cms,"Rajyavardhan Singh Rathore, today inaugurated the Indian Panorama section at the ongoing International Film Festival of India here.","Nov 21, 2015, 02:54 PM IST"
This man fiddles with something worth $10 million,http://economictimes.indiatimes.com/industry/media/entertainment/this-man-fiddles-with-something-worth-10-million/articleshow/49615677.cms,"""I think people who do not know much about violins or about string instruments probably wouldn't be able to tell the difference from afar. ""","Nov 1, 2015, 11:47 AM IST"
Nazara appoints Anuj Tandon as the head of mobile publishing and corporate branding,http://economictimes.indiatimes.com/industry/media/entertainment/nazara-appoints-anuj-tandon-as-the-head-of-mobile-publishing-and-corporate-branding/articleshow/49992675.cms,Nazara Technologies has appointed Rolocule Games' cofounder Anuj Tandon as the head of mobile publishing and corporate branding.,"Dec 1, 2015, 10:47 AM IST"
